csd_id,metal,mol_idx,shield_rel,shield_nonrel,delta_shield
DESLIZ,Mo,6286,778.5,-195.03,973.53
DETKIW,Mo,6296,-1031.76,-455.71,-576.05
DETSED,Mo,6301,-267.078,-333.242,66.16400000000004
DETTIG,Mo,6303,-314.074,-339.795,25.721000000000004
DETTOM,Mo,6304,-388.302,-347.755,-40.547000000000025
DEYPEC,Mo,6365,1390.891,-151.277,1542.1680000000001
DIFKIO,Mo,6448,-225.567,-327.592,102.02499999999998
DIGDON,Mo,6462,1431.719,-87.996,1519.7150000000001
DIJFAD,Mo,6508,1553.964,-71.199,1625.163
DIJKEM,Mo,6512,1533.48,-119.574,1653.054
DIVVIQ,Mo,6660,-272.981,-363.852,90.87099999999998
DIWDET,Mo,6672,156.831,-249.673,406.504
DIWDIX,Mo,6673,201.814,-225.15,426.964
DIXBUH,Mo,6695,3475.757,442.249,3033.508
DIXZUH,Mo,6714,1681.369,-51.602,1732.971
DOPXOX,Mo,6959,1304.173,-159.231,1463.404
DOSVOW,Mo,7000,-233.839,-327.897,94.05799999999999
DUCBEI,Mo,7132,-213.682,-324.187,110.50500000000002
DUGSIH,Mo,7194,-300.083,-398.148,98.065
DULDOD,Mo,7253,1127.887,-195.008,1322.895
DUMZOC,Mo,7273,-2301.625,-706.362,-1595.263
DUNPAD,Mo,7284,636.691,-219.442,856.133
DUSSEP,Mo,7360,1745.615,-100.01,1845.625
DUYYIF,Mo,7401,-684.995,-376.122,-308.873
DUYYOL,Mo,7402,-669.954,-373.427,-296.52699999999993
EDOQOE,Mo,7672,-598.363,-409.519,-188.84400000000005
EGUFIV,Mo,7860,-976.618,-479.084,-497.53400000000005
EGUKOK,Mo,7865,148.902,-304.09,452.99199999999996
EHUZAI,Mo,7975,1023.751,-148.222,1171.973
EJIKIS,Mo,8020,1757.435,-94.89,1852.325
EKITUO,Mo,8117,5247.318,481.306,4766.012000000001
ENAJIM,Mo,8321,-427.082,-384.172,-42.90999999999997
ENOQAC,Mo,8368,33.298,17.155,16.143
ESAREW,Mo,8624,849.066,-179.869,1028.935
ESEHAL,Mo,8636,606.119,-208.978,815.097
EWULEN,Mo,8888,49.677,35.704,13.972999999999999
EXADOZ,Mo,8907,68.26,51.436,16.824000000000005
EXEJAS,Mo,8919,-688.445,-415.591,-272.85400000000004
EYEPUT,Mo,8984,661.577,-216.997,878.5740000000001
EYEQAA,Mo,8985,665.444,-216.395,881.8389999999999
FAHLUY,Mo,9206,120.822,116.929,3.8930000000000007
FASZUU,Mo,9395,1621.332,-114.831,1736.163
FATFEM,Mo,9398,-2415.245,-712.771,-1702.474
FEFGUW,Mo,9555,-265.698,-335.263,69.565
FERREZ,Mo,9805,1282.382,-163.71,1446.092
FEZWIQ,Mo,9975,381.993,-334.33,716.323
FIDPAK,Mo,10021,-31.551,-301.924,270.373
FIGQOE,Mo,10069,16.096,-338.158,354.254
FIVFEV,Mo,10333,-456.796,-361.362,-95.43399999999997
FOFMUJ,Mo,10473,872.134,-235.021,1107.155
FPASMO,Mo,10798,1316.375,-79.675,1396.05
FUBNAR,Mo,10808,-9.552,-348.641,339.089
FUPKIL,Mo,10980,953.526,-206.325,1159.8509999999999
FUSKUZ,Mo,11024,1365.608,-153.992,1519.6
FUTWID,Mo,11046,2055.762,-33.541,2089.3030000000003
FUXMOB,Mo,11090,-1288.103,-485.042,-803.0610000000001
GAFZOC,Mo,11202,585.61,-292.515,878.125
GAJQAL,Mo,11246,-454.928,-359.428,-95.5
GASREZ,Mo,11421,89.077,75.335,13.742000000000004
GATGEQ,Mo,11430,-240.419,-330.623,90.20399999999998
GECSEM,Mo,11569,466.254,-273.064,739.318
GENYAZ,Mo,11705,1687.07,-105.06,1792.1299999999999
GEQKES,Mo,11723,1048.127,-143.103,1191.23
GEWMOK,Mo,11828,-1850.751,-635.522,-1215.2289999999998
GEXXUE,Mo,11858,551.427,-240.899,792.326
GIGMEP,Mo,11965,-435.476,-359.354,-76.12200000000001
GINHAQ,Mo,12053,-102.38,-325.423,223.043
GIYBUN,Mo,12236,-505.054,-405.126,-99.928
GOBNAM,Mo,12272,1806.305,-66.834,1873.1390000000001
GODLIW,Mo,12295,-275.52,-371.3,95.78000000000003
GOSGED,Mo,12441,-271.035,-332.62,61.58499999999998
GOTTUG,Mo,12476,-573.823,-402.115,-171.70799999999997
GOZPIW,Mo,12529,-403.888,-345.228,-58.65999999999997
GUGSEH,Mo,12589,-230.105,-331.396,101.29100000000003
GUGWAG,Mo,12590,399.269,-228.352,627.621
GUHRAD,Mo,12597,1957.082,-68.998,2026.0800000000002
GUPMOT,Mo,12686,463.707,-218.575,682.2819999999999
GUTSUK,Mo,12787,834.457,-234.874,1069.331
HADPAD,Mo,12925,898.332,-172.341,1070.673
HADPEH,Mo,12926,743.613,-191.343,934.956
HADVAM,Mo,12933,-769.256,-469.672,-299.58399999999995
HAGDOI,Mo,12954,-580.024,-372.708,-207.31599999999997
HAGZEU,Mo,12974,1552.226,-88.843,1641.0690000000002
HASWON,Mo,13168,85.201,-344.165,429.366
HAXHAT,Mo,13228,-288.939,-334.473,45.53399999999999
HAZGEU,Mo,13285,-1088.408,-478.17,-610.2379999999998
HEDCOI,Mo,13347,-578.97,-379.218,-199.752
HEFZOI,Mo,13416,120.36,112.392,7.9680000000000035
HENQEA,Mo,13500,1690.296,-87.806,1778.102
HEXCIX,Mo,13607,-381.597,-408.755,27.158000000000015
HIHZON,Mo,13803,1644.416,-107.114,1751.53
HILKOC,Mo,13862,48.33,28.538,19.791999999999998
HINJAS,Mo,13903,28.4,10.927,17.473
HINVEF,Mo,13922,-293.066,-330.917,37.851
HITBET,Mo,14011,46.098,24.543,21.555
HIXGEB,Mo,14082,-5260.928,-1693.418,-3567.51
HIXQIP,Mo,14090,744.558,-197.082,941.64
HOCVOO,Mo,14172,-334.113,-360.948,26.83499999999998
HORKUU,Mo,14352,713.33,-233.079,946.4090000000001
HOSVEQ,Mo,14378,-355.212,-333.397,-21.814999999999998
HOVSIU,Mo,14441,-674.006,-427.944,-246.06199999999995
HUCKIA,Mo,14528,-168.078,-318.614,150.53599999999997
HUGSEI,Mo,14560,980.781,-144.594,1125.375
HUWGIQ,Mo,14760,-168.219,-322.02,153.801
HUXBIM,Mo,14771,1568.602,-66.343,1634.9450000000002
HYXMOB,Mo,14824,-313.45,-338.959,25.509000000000015
ICIVUL,Mo,14981,-183.654,-310.305,126.65100000000001
IFUJEC,Mo,15172,-527.539,-366.559,-160.97999999999996
IGOZUB,Mo,15256,1218.153,-109.878,1328.031
IGUYUF,Mo,15285,1249.618,-103.378,1352.9959999999999
IPAMIW,Mo,15796,-307.252,-345.147,37.89499999999998
IREFES,Mo,15960,-387.254,-357.079,-30.17500000000001
IRUCEE,Mo,16002,2144.49,2074.533,69.95699999999988
IYURUP,Mo,16454,1543.938,-63.203,1607.141
IZUQID,Mo,16541,1890.604,-49.688,1940.2920000000001
JABDEW,Mo,16556,-464.49,-358.382,-106.108
JACSIT,Mo,16580,43.751,29.371,14.379999999999999
JAFTUF,Mo,16607,1039.396,-155.982,1195.378
JAKDOO,Mo,16658,-1028.891,-431.98,-596.9110000000001
JAZSAE,Mo,16889,-226.212,-328.551,102.339
JEBVAN,Mo,16910,-134.437,-318.224,183.78699999999998
JEJBIK,Mo,16984,123.25,117.7,5.549999999999997
JEVKAW,Mo,17135,1921.303,-46.327,1967.63
JIKDOW,Mo,17260,1612.184,-56.729,1668.913
JILJET,Mo,17273,787.954,-204.384,992.338
GEPNUK,Mo,17367,-360.594,-344.231,-16.363
JIVCUM,Mo,17400,691.822,-245.952,937.774
JOWNUE,Mo,17761,1515.41,-127.498,1642.9080000000001
JUBXOV,Mo,17808,671.977,-216.496,888.473
JUFCUI,Mo,17840,471.637,-240.636,712.273
JUZYIM,Mo,18076,1033.597,-158.658,1192.2549999999999
KALVAV,Mo,18241,-1447.309,-435.373,-1011.9359999999999
KASCAL,Mo,18362,-276.161,-329.88,53.718999999999994
KAYXIU,Mo,18496,1750.3,-91.481,1841.781
KAYZOZ,Mo,18501,1221.559,-107.483,1329.042
KECBAV,Mo,18538,1363.368,-157.291,1520.6589999999999
KEFNOC,Mo,18569,-332.198,-335.385,3.187000000000012
KEFXID,Mo,18574,1676.029,-52.505,1728.534
KEJNAP,Mo,18643,819.544,-245.473,1065.017
KEWLUU,Mo,18851,1610.377,-101.52,1711.897
KIGDUB,Mo,19003,1150.17,-188.021,1338.191
KIJHEQ,Mo,19064,227.793,-207.323,435.116
KIVNAE,Mo,19282,1672.077,-50.622,1722.699
KIVWIV,Mo,19293,1491.388,-71.8,1563.1879999999999
KUBSEH,Mo,19591,1276.986,-111.215,1388.201
KUJBOH,Mo,19676,26.695,27.05,-0.3550000000000004
KUJCAT,Mo,19677,-248.176,-326.287,78.11099999999999
KUWCAG,Mo,19862,1499.683,-119.289,1618.972
KUWCEK,Mo,19863,1106.747,-174.206,1280.953
KUYSEE,Mo,19904,-304.995,-332.879,27.884000000000015
KUZHAO,Mo,19914,978.263,-150.362,1128.625
LAFTOB,Mo,19999,1441.064,-132.255,1573.319
LALTUO,Mo,20084,-393.959,-345.672,-48.28699999999998
LALVEA,Mo,20087,-400.602,-346.309,-54.29299999999995
LAMXOM,Mo,20127,93.417,-334.511,427.928
LAQTOM,Mo,20174,583.126,-250.179,833.305
LAWYIR,Mo,20255,698.429,-190.828,889.257
LEGZUS,Mo,20408,703.745,-194.181,897.926
LEMXUX,Mo,20513,-297.269,-358.006,60.736999999999966
LENKAS,Mo,20521,657.253,-217.774,875.027
LENPUR,Mo,20525,-443.946,-388.052,-55.894000000000005
LENQAY,Mo,20526,-512.918,-393.104,-119.81400000000002
LETQOQ,Mo,20629,-462.991,-370.091,-92.89999999999998
LEVYOD,Mo,20675,683.093,-209.106,892.199
LIBGEI,Mo,20773,1010.152,-143.471,1153.623
LIBKEM,Mo,20779,-849.148,-437.746,-411.40200000000004
LIDWIH,Mo,20829,881.328,-186.931,1068.259
LOJDIX,Mo,21353,-2437.735,-540.283,-1897.4520000000002
LOLCIA,Mo,21370,-256.829,-324.622,67.793
LOSDOO,Mo,21491,-248.021,-328.806,80.785
LOYZUU,Mo,21543,-409.783,-348.117,-61.666
MABBUO,Mo,21922,-432.004,-349.998,-82.00600000000003
MAFYAU,Mo,21984,-444.188,-356.305,-87.88299999999998
MAFYEY,Mo,21986,-557.658,-370.248,-187.41000000000003
MAKBUX,Mo,22041,-316.139,-338.307,22.168000000000006
MALWOL,Mo,22080,-1009.517,-402.805,-606.712
MARWEK,Mo,22214,-195.683,-325.468,129.78500000000003
MAVDUI,Mo,22270,1507.356,-69.68,1577.036
MAVGUL,Mo,22274,1558.986,-119.554,1678.5400000000002
MAWYOY,Mo,22307,634.743,-222.821,857.5640000000001
MAYKUT,Mo,22345,761.851,-250.063,1011.914
METLAZ,Mo,22644,-586.796,-373.299,-213.49700000000007
MEWCAS,Mo,22679,829.945,-197.544,1027.489
MIDLIW,Mo,22810,984.622,-201.477,1186.099
MIVKEH,Mo,23124,-217.414,-332.666,115.25200000000001
MOMGAW,Mo,23366,-236.0,-326.61,90.61000000000001
MOZDUC,Mo,23571,448.263,-266.17,714.433
MULSOE,Mo,23726,96.733,-295.687,392.42
MUSQEX,Mo,23825,1724.952,-101.545,1826.497
NACNIO,Mo,23941,-415.854,-351.278,-64.57599999999996
NAJZEH,Mo,24065,-290.536,-335.455,44.91899999999998
NATZOZ,Mo,24282,-277.064,-332.109,55.04499999999996
NECYUP,Mo,24395,-28007.881,2501.858,-30509.739
NECZEA,Mo,24396,-5289.325,-1680.267,-3609.058
NEHFAK,Mo,24471,-408.604,-378.687,-29.916999999999973
NELVEH,Mo,24535,22.543,4.24,18.302999999999997
NEMHAR,Mo,24550,52.007,35.97,16.037
NESBOC,Mo,24634,1777.272,-59.636,1836.908
NEVJUT,Mo,24684,-747.782,-379.309,-368.473
NEVMIM,Mo,24695,-256.903,-332.288,75.38499999999999
NEYJOQ,Mo,24754,-320.303,-346.087,25.783999999999992
NIGSUS,Mo,24912,-811.066,-384.255,-426.81100000000004
NIJSAD,Mo,24952,69.408,53.947,15.460999999999999
NISJII,Mo,25132,-285.839,-330.345,44.50600000000003
NIXLAK,Mo,25208,-258.918,-332.748,73.82999999999998
NOBSAY,Mo,25266,1603.496,-55.503,1658.999
NOBSEC,Mo,25267,1637.27,-53.019,1690.289
NODNEZ,Mo,25301,48.678,35.762,12.915999999999997
NOPFEF,Mo,25486,146.989,143.475,3.51400000000001
NORHIO,Mo,25531,-181.557,-325.063,143.506
NURSIE,Mo,25844,42.758,-294.224,336.98199999999997
NURSOK,Mo,25845,49.291,-293.209,342.5
OCEQIA,Mo,26045,-268.037,-331.737,63.700000000000045
OCUYAM,Mo,26116,-1638.106,-723.328,-914.778
ODEAMO,Mo,26135,101.364,100.943,0.4210000000000065
OFAGIL,Mo,26229,562.709,-230.181,792.89
OGIDAK,Mo,26344,474.868,-256.864,731.732
OGIDUE,Mo,26348,367.93,-274.889,642.819
OHAPAO,Mo,26416,1067.49,-178.36,1245.85
OJACIL,Mo,26495,-551.154,-358.634,-192.51999999999998
OJAZOO,Mo,26512,882.995,-221.767,1104.762
OPXMOL,Mo,26975,-169.019,-311.308,142.289
OQEGAV,Mo,26984,-253.108,-329.268,76.15999999999997
OSEQOT,Mo,27090,-33.376,-57.536,24.160000000000004
OZAKUY,Mo,27406,1254.904,-165.583,1420.487
OZALAF,Mo,27407,1255.525,-164.986,1420.511
OZEDEE,Mo,27416,510.697,-258.918,769.615
OZUSEK,Mo,27458,-261.558,-354.791,93.233
PALMUO,Mo,27621,164.326,161.575,2.7510000000000048
PALNID,Mo,27622,45.289,26.124,19.165000000000003
PBPZMO,Mo,27861,109.714,106.663,3.051000000000002
PEDTOH,Mo,27918,-461.092,-363.048,-98.04399999999998
PEMLIC,Mo,28031,1831.637,-43.766,1875.403
PEWMUZ,Mo,28159,1618.625,-113.105,1731.73
PHNOMO,Mo,28224,-421.2,-353.956,-67.24399999999997
PIHSAE,Mo,28338,1364.436,-96.911,1461.347
PIXVAX,Mo,28538,458.777,-256.467,715.2439999999999
PIYKEN,Mo,28552,1541.287,-123.151,1664.438
PODZUG,Mo,28641,-256.809,-332.89,76.08099999999996
POHSUA,Mo,28671,87.694,-288.052,375.74600000000004
PUBSOU,Mo,28935,1228.23,-176.408,1404.638
PUTZIO,Mo,29179,-267.366,-336.11,68.74400000000003
QAFZED,Mo,29343,-198.747,-335.57,136.82299999999998
QATKUT,Mo,29681,-51.016,-293.967,242.951
QAWMOS,Mo,29734,-2.285,-293.96,291.67499999999995
QAZFOO,Mo,29800,1506.499,-81.431,1587.93
QEDMOB,Mo,29846,1009.066,-147.791,1156.857
QEJRUS,Mo,29936,1437.511,-98.178,1535.6889999999999
QEKJIA,Mo,29956,-60.108,-305.977,245.86899999999997
QEPWEP,Mo,30043,0.682,-68.376,69.058
QIRROC,Mo,30464,1085.128,-138.041,1223.1689999999999
QIXLUF,Mo,30552,-334.238,-343.888,9.649999999999977
QIYHAH,Mo,30566,883.998,-209.559,1093.557
QOFTOY,Mo,30687,30.325,13.872,16.453
QOMHIJ,Mo,30761,114.833,-362.421,477.254
QOWYIM,Mo,30891,1462.788,-81.206,1543.994
QOXXOT,Mo,30913,98.654,-295.789,394.443
QOZMUP,Mo,30943,-257.786,-327.519,69.733
QOZQEE,Mo,30946,-14.643,-40.28,25.637
QUJWUQ,Mo,31091,-424.786,-361.515,-63.271000000000015
QUSDOX,Mo,31191,643.807,-254.07,897.877
RABLIL,Mo,31284,796.593,-224.93,1021.5229999999999
RADNEP,Mo,31344,-392.754,-351.485,-41.269000000000005
RAGTUP,Mo,31395,-122.79,-273.522,150.73199999999997
RAHHUG,Mo,31402,1259.908,-165.793,1425.701
RASBOC,Mo,31649,-116.444,-319.579,203.135
RASJEE,Mo,31655,-264.81,-333.396,68.58600000000001
RASKIJ,Mo,31662,6.887,-288.62,295.507
RASZUI,Mo,31672,83.519,70.81,12.709000000000003
RAXCUO,Mo,31747,1759.342,-95.643,1854.9850000000001
REDWAY,Mo,31903,386.742,-264.226,650.9680000000001
RELHAR,Mo,32025,-1874.094,-640.992,-1233.102
RICFES,Mo,32286,-3047.575,-1376.332,-1671.2429999999997
RINQUB,Mo,32450,-1389.009,-465.959,-923.05
RITYAU,Mo,32565,622.432,-244.007,866.4390000000001
ROBGUN,Mo,32714,1653.62,-48.207,1701.827
ROCWAK,Mo,32758,-319.652,-337.532,17.879999999999995
ROQGEJ,Mo,32961,1535.366,-67.717,1603.083
ROQGUZ,Mo,32964,1175.301,-118.656,1293.9569999999999
RURCEM,Mo,33241,697.764,-219.242,917.006
RUZDAR,Mo,33332,813.86,-203.444,1017.304
RUZDEV,Mo,33333,1201.473,-113.972,1315.445
SAFZUU,Mo,33413,1576.831,-119.773,1696.6039999999998
SAJQAW,Mo,33445,1482.639,-80.694,1563.3329999999999
SAMPOM,Mo,33507,-246.87,-335.686,88.81599999999997
SASHOJ,Mo,33590,851.763,-210.007,1061.77
SAYHAD,Mo,33690,643.935,-220.677,864.612
SEBHEM,Mo,33732,1660.963,-71.18,1732.143
SENCUJ,Mo,33885,1264.59,-170.509,1435.099
SIFTOS,Mo,34187,1140.432,-170.401,1310.833
SIKPOT,Mo,34263,1575.444,-62.113,1637.557
SIKQUA,Mo,34268,59.406,-312.659,372.065
SIKTAJ,Mo,34273,1722.022,-102.103,1824.125
SIKTEN,Mo,34274,1672.817,-108.667,1781.484
SILVUE,Mo,34293,45.824,-281.574,327.398
SIRYOK,Mo,34393,-255.343,-332.437,77.09400000000002
SONLAK,Mo,34720,1707.736,-100.231,1807.967
SOSXAZ,Mo,34785,-263.892,-333.922,70.03000000000003
SOWSON,Mo,34873,404.35,-268.129,672.479
SOYKEW,Mo,34895,365.106,-290.469,655.575
SUJFOS,Mo,35021,1538.506,-122.432,1660.938
SUTPAB,Mo,35157,1707.799,-46.315,1754.114
SUVDAO,Mo,35170,1035.799,-141.787,1177.586
SUVROR,Mo,35176,-160.653,-335.428,174.775
TADQEU,Mo,35281,944.839,-154.538,1099.377
TAGDIQ,Mo,35316,32.389,12.311,20.078000000000003
TAJPIE,Mo,35378,-334.11,-343.682,9.572000000000003
TALLEX,Mo,35401,1694.479,-61.846,1756.325
TAMPAY,Mo,35419,991.789,-149.422,1141.211
TASXIX,Mo,35507,1764.489,-92.205,1856.694
TAXFAZ,Mo,35572,1612.24,-98.651,1710.891
TEHSAE,Mo,35716,-1351.87,-586.217,-765.6529999999999
TENDOF,Mo,35786,-142.007,-321.492,179.485
TEPGAZ,Mo,35805,-270.402,-357.066,86.66399999999999
TIMJEE,Mo,36163,599.156,-269.924,869.0799999999999
TIRDAA,Mo,36216,-320.123,-336.167,16.043999999999983
TIRSUI,Mo,36237,1019.324,-176.473,1195.797
TIRTAP,Mo,36239,1013.547,-176.774,1190.321
TIRTET,Mo,36240,996.859,-177.481,1174.3400000000001
TIRTOD,Mo,36243,778.344,-204.372,982.7160000000001
TOLXAT,Mo,36458,683.648,-218.431,902.0790000000001
MIZJUA,Mo,36544,-9823.445,-1979.62,-7843.825
TOSWIK,Mo,36571,-697.418,-378.529,-318.889
TUKCOS,Mo,36769,1271.38,-174.557,1445.9370000000001
TULROI,Mo,36824,1259.48,-108.419,1367.8990000000001
TURMOA,Mo,36905,-38.865,-292.771,253.906
TURMOB,Mo,36906,-236.451,-313.755,77.304
TUTMAY,Mo,36951,141.041,132.796,8.245000000000005
UBUNIQ,Mo,37113,-387.671,-342.196,-45.474999999999966
UBUSEP,Mo,37115,1509.524,-69.877,1579.4009999999998
UDAYEE,Mo,37205,-134.656,-206.756,72.1
UDOCIA,Mo,37243,1815.344,-35.864,1851.208
UDOJED,Mo,37256,-560.254,-375.899,-184.35500000000002
UJAHIW,Mo,37527,-53.467,-309.364,255.897
ULIPEN,Mo,37705,-211.8,-325.068,113.26799999999997
ULOQET,Mo,37721,191.084,-300.674,491.758
UMALAY,Mo,37781,1605.41,-64.482,1669.892
UNAKIF,Mo,37856,432.277,-223.67,655.947
UNAVOU,Mo,37865,-658.697,-383.421,-275.276
USAYIX,Mo,38077,-249.179,-331.2,82.02099999999999
UVOVUY,Mo,38233,-259.804,-329.464,69.66000000000003
VADKES,Mo,38503,1673.98,-65.516,1739.496
VADRIB,Mo,38506,-362.412,-337.441,-24.971000000000004
VAGSIH,Mo,38531,-210.808,-382.65,171.84199999999998
VAJDIX,Mo,38559,69.824,54.104,15.719999999999999
VAJQAY,Mo,38572,1621.624,-55.799,1677.423
VAYVUP,Mo,38811,1078.212,-182.914,1261.126
VEBLET,Mo,38839,1568.799,-124.336,1693.135
VEFMEY,Mo,38901,1920.652,-64.425,1985.077
VELKOM,Mo,39011,1564.097,-124.358,1688.455
VESTAO,Mo,39108,601.861,-220.909,822.77
VILZOJ,Mo,39426,912.702,-212.989,1125.691
VILZUP,Mo,39428,993.936,-200.007,1193.943
VIMBEC,Mo,39429,993.741,-200.037,1193.778
VINJAE,Mo,39448,-408.063,-349.861,-58.202
VINLAF,Mo,39451,1544.762,-133.599,1678.3609999999999
VIQZEB,Mo,39513,1504.849,-73.619,1578.4679999999998
VIXROJ,Mo,39613,1521.15,-74.309,1595.459
VIYYOR,Mo,39646,1317.765,-167.975,1485.74
VOBZAN,Mo,39681,-6306.654,-1688.098,-4618.5560000000005
VOCWUG,Mo,39702,1412.66,-81.637,1494.297
VOLCUW,Mo,39782,-885.594,-470.234,-415.36000000000007
VOLYEC,Mo,39796,1449.215,-100.631,1549.846
VOLYIG,Mo,39797,1414.107,-103.997,1518.104
VOLZED,Mo,39799,1415.133,-98.405,1513.538
VONXON,Mo,39849,-411.166,-347.945,-63.221000000000004
VOVSOQ,Mo,39910,-314.219,-337.073,22.853999999999985
VOXREH,Mo,39932,1684.927,-51.468,1736.395
VOXWUD,Mo,39938,733.03,-216.866,949.896
VOXXOY,Mo,39939,728.247,-216.554,944.8009999999999
VOXYAL,Mo,39941,724.918,-216.32,941.238
VOYBAP,Mo,39946,765.385,-208.242,973.627
VUDVOF,Mo,40025,-841.675,-372.524,-469.15099999999995
VUHVUQ,Mo,40098,1484.04,-117.863,1601.903
VULLUJ,Mo,40151,1645.405,-53.66,1699.065
VUMBUA,Mo,40160,1595.779,-62.443,1658.222
VUVNAC,Mo,40262,124.372,119.729,4.643000000000001
VUZBAU,Mo,40303,1675.907,-94.073,1769.98
WAGGUG,Mo,40380,1628.291,-105.827,1734.118
WAJJOH,Mo,40433,1679.775,-48.394,1728.169
WALXEO,Mo,40461,176.629,-268.958,445.587
WALXIS,Mo,40462,-90.845,-309.928,219.083
WANZAM,Mo,40500,1168.663,-176.345,1345.008
WEPMOV,Mo,40982,123.048,-317.261,440.309
WESBAY,Mo,41037,1885.116,-51.118,1936.234
WESBEC,Mo,41038,1862.387,-52.754,1915.1409999999998
WESBIG,Mo,41039,1869.321,-52.284,1921.605
WIDRUA,Mo,41201,1087.895,-154.198,1242.093
WIGJIF,Mo,41236,-464.281,-369.562,-94.719
WIHTUC,Mo,41254,-846.81,-397.965,-448.84499999999997
WIQMEQ,Mo,41357,-210.253,-325.763,115.50999999999999
WISHEN,Mo,41393,-272.203,-333.593,61.39000000000004
WIWGEO,Mo,41440,1307.891,-100.771,1408.662
WIZTOR,Mo,41520,25.561,-326.655,352.21599999999995
HOGMOF,Mo,41584,1172.14,-185.482,1357.622
WUHTOK,Mo,41957,-69.313,-348.239,278.926
WUSFEW,Mo,42099,1502.902,-82.591,1585.493
WUSGEW,Mo,42102,-239.396,-330.678,91.28200000000001
WUTPAC,Mo,42126,932.642,-155.271,1087.913
WUYCUR,Mo,42175,-230.646,-327.097,96.451
XADBEJ,Mo,42233,1426.836,-135.243,1562.079
XADCAG,Mo,42239,1416.495,-139.433,1555.9279999999999
XADCEK,Mo,42241,1608.097,-100.357,1708.454
XAJKAV,Mo,42338,289.596,-262.896,552.492
XARSUF,Mo,42506,-97.665,-317.695,220.02999999999997
XASTIY,Mo,42533,-529.594,-371.128,-158.46600000000007
XEDYIO,Mo,42725,1327.87,-169.389,1497.259
XELDAT,Mo,42841,-264.278,-332.567,68.28899999999999
XEMXUJ,Mo,42882,1161.901,-187.703,1349.604
XEVGOU,Mo,43008,-298.156,-338.577,40.42099999999999
XOWNEC,Mo,43850,-2088.56,-636.163,-1452.397
XUKBAG,Mo,44041,867.108,-198.781,1065.889
XUQXUC,Mo,44146,-393.634,-361.041,-32.59300000000002
XUZBAV,Mo,44310,874.316,-193.306,1067.622
YAGPOL,Mo,44404,689.666,-206.631,896.297
YAJRAF,Mo,44429,-312.519,-356.137,43.617999999999995
YAQMUA,Mo,44558,-211.87,-326.326,114.45600000000002
YARBAV,Mo,44577,-1069.065,-552.352,-516.7130000000001
YASZUR,Mo,44613,-226.71,-327.911,101.201
YAXREY,Mo,44680,-233.286,-341.57,108.28399999999999
YAZSIB,Mo,44716,1482.156,-70.323,1552.479
YEBQUU,Mo,44739,-199.43,-326.995,127.565
YEBSON,Mo,44742,2094.727,-45.806,2140.533
YEBSUT,Mo,44744,2208.344,-28.372,2236.716
YEBTAA,Mo,44745,2090.144,-44.244,2134.388
YEDPOP,Mo,44810,-260.707,-332.028,71.32100000000003
YEKPIQ,Mo,44926,-252.798,-329.655,76.85699999999997
YEVWAX,Mo,45049,-193.771,-311.367,117.59600000000003
YICRUY,Mo,45157,955.125,-159.181,1114.306
YIGCUN,Mo,45221,935.222,-162.165,1097.387
YIKBAW,Mo,45265,704.493,-208.373,912.866
YIKTAN,Mo,45276,1671.408,-48.917,1720.3249999999998
YIVVII,Mo,45423,-382.794,-341.743,-41.05099999999999
YOFWEV,Mo,45583,690.716,-205.263,895.979
IFUJEC,Mo,45680,-527.574,-366.563,-161.01099999999997
YORMUN,Mo,45734,-230.831,-323.29,92.45900000000003
YUDZED,Mo,45925,1720.455,-46.477,1766.932
YUJPUO,Mo,45976,1218.128,-122.059,1340.187
YUQZAN,Mo,46051,922.357,-190.326,1112.683
YUVCOI,Mo,46096,21.775,4.022,17.753
ZACSEE,Mo,46189,-236.76,-330.584,93.82400000000001
ZAFHUM,Mo,46202,-181.24,-320.855,139.615
ZAVFUA,Mo,46355,-144.18,-322.737,178.55700000000002
ZEFBAN,Mo,46464,-529.072,-363.129,-165.94299999999998
ZEHVOX,Mo,46514,309.07,-285.989,595.059
ZEHXUF,Mo,46518,1291.442,-111.661,1403.103
ZEHZOE,Mo,46521,46.995,31.096,15.898999999999997
ZEPMOW,Mo,46622,1707.648,-62.869,1770.5169999999998
ZEYGER,Mo,46739,1325.881,-121.06,1446.941
ZEYGIV,Mo,46740,991.491,-176.148,1167.639
ZEYJUL,Mo,46747,-208.906,-326.194,117.28800000000001
ZEYYEH,Mo,46757,-285.684,-336.798,51.113999999999976
ZEZSII,Mo,46765,757.057,-177.363,934.4200000000001
ZIBYAM,Mo,46794,-424.887,-346.792,-78.09500000000003
ZILLIR,Mo,46944,-240.019,-330.514,90.495
ZIRTUP,Mo,47013,832.296,-202.782,1035.078
ZISCAJ,Mo,47025,1420.079,-82.738,1502.817
ZISDEO,Mo,47028,1411.702,-86.71,1498.412
ZOCBEY,Mo,47132,1409.236,-141.47,1550.7060000000001
ZORKOI,Mo,47349,1464.734,-83.223,1547.9569999999999
ZUDNIX,Mo,47458,-266.665,-332.182,65.517
AFIGEB,Nb,399,-476.868,-340.045,-136.82299999999998
AFIGIF,Nb,400,102.724,-273.491,376.215
AFISEO,Nb,408,125.307,116.428,8.879000000000005
AFUZAD,Nb,439,525.104,-238.708,763.812
ALOBOT,Nb,906,-17.124,-271.437,254.31300000000002
ANAXOE,Nb,1049,41.974,22.446,19.527999999999995
